date,channel,spend,impressions,clicks,conversions,revenue
2026-04-19,Google,4860.48,313583,2021,77,9060.0
2026-04-19,Influencers,4095.49,152754,7714,1569,9210.0
2026-04-20,Instagram,3235.02,124365,2264,158,16500.0
2026-04-20,Google,4507.15,336144,1928,22,9690.0
2026-04-20,Influencers,3273.2,255780,8252,2023,7320.0
2026-04-21,Instagram,5975.38,147175,4057,519,21870.0
2026-04-21,Google,5035.04,151077,1922,43,16100.0
2026-04-21,Influencers,4360.14,150204,6820,1350,11090.0
2026-04-22,Instagram,3465.35,118436,3218,435,14780.0
2026-04-22,Google,5561.01,272984,3135,140,11050.0
2026-04-22,Influencers,1745.82,88591,5127,654,4900.0
2026-04-23,Instagram,3785.03,102079,2137,180,15870.0
2026-04-23,Google,5300.15,332906,1832,47,12120.0
2026-04-23,Influencers,4608.16,199483,6186,610,8930.0
2026-04-24,Instagram,5772.61,172006,3952,319,21690.0
2026-04-24,Google,5428.66,124023,1294,36,16280.0
2026-04-24,Influencers,3442.09,91342,3543,371,11000.0
2026-04-25,Instagram,3662.21,115649,2499,119,13610.0
2026-04-25,Google,3991.27,85811,1026,29,10330.0
2026-04-25,Influencers,2404.89,85311,3737,465,5420.0
2026-04-26,Instagram,2278.96,89984,1293,46,11430.0
2026-04-26,Google,4344.29,176460,1651,47,8400.0
2026-04-26,Influencers,2087.52,49512,2198,197,4310.0
2026-04-27,Instagram,5398.48,144720,3063,245,24390.0
2026-04-27,Google,5986.76,270503,2249,16,11620.0
2026-04-27,Influencers,3561.06,145334,5952,738,6590.0
2026-04-28,Instagram,3074.7,129500,1987,135,16490.0
2026-04-28,Google,3767.92,84789,1142,24,8720.0
2026-04-28,Influencers,4245.55,69879,4138,467,10070.0
2026-04-29,Instagram,3604.11,161423,2133,158,17660.0
2026-04-29,Google,5150.45,177581,1559,35,12350.0
2026-04-29,Influencers,2748.25,58992,2492,219,6920.0
2026-04-30,Instagram,6231.13,384460,5579,276,26030.0
2026-04-30,Google,5327.98,184259,1906,20,14080.0
2026-04-30,Influencers,3599.71,211889,6631,546,11070.0
2026-05-01,Instagram,5831.56,267917,6558,542,25070.0
2026-05-01,Google,7215.73,418680,3088,91,14470.0
2026-05-01,Influencers,3529.97,183774,6822,741,10540.0
2026-05-02,Instagram,4530.14,437391,5302,468,21980.0
2026-05-02,Google,4584.91,341260,1884,20,14330.0
2026-05-02,Influencers,4206.26,80417,3942,437,8040.0
2026-05-03,Instagram,5133.08,151720,3835,305,21470.0
2026-05-03,Google,6382.18,133479,1754,23,12320.0
2026-05-03,Influencers,5382.95,120445,7188,866,9530.0
2026-05-04,Instagram,3772.56,120450,3483,141,20900.0
2026-05-04,Google,4048.29,132786,1388,32,9910.0
2026-05-04,Influencers,4333.72,155358,4665,395,7880.0
2026-05-05,Instagram,4278.72,150100,3920,212,15700.0
2026-05-05,Google,4412.53,126967,1772,45,10020.0
2026-05-05,Influencers,2677.28,83462,3309,340,6540.0
2026-05-06,Instagram,2433.83,51220,1390,124,12120.0
2026-05-06,Google,2443.76,48444,683,18,5880.0
2026-05-06,Influencers,1894.36,39742,2274,243,3820.0
2026-05-07,Instagram,4629.18,219129,3559,311,24850.0
2026-05-07,Google,4871.33,167391,1464,35,12060.0
2026-05-07,Influencers,3701.98,104467,3663,542,8070.0
2026-05-08,Instagram,5081.82,113139,3070,154,20880.0
2026-05-08,Google,5216.78,144054,2070,42,14690.0
2026-05-08,Influencers,3951.02,119906,6390,894,7870.0
2026-05-09,Instagram,5513.05,251331,4912,227,23410.0
2026-05-09,Google,6516.74,326802,1829,38,16590.0
2026-05-09,Influencers,5887.25,241514,13320,1415,10850.0
2026-05-10,Instagram,4272.72,102306,2071,69,16420.0
2026-05-10,Google,5773.95,335980,1920,27,12270.0
2026-05-10,Influencers,4784.64,108996,5692,660,8230.0
2026-05-11,Instagram,4970.24,338144,4004,278,25340.0
2026-05-11,Google,5338.18,145217,2049,13,14950.0
2026-05-11,Influencers,4393.6,91403,5455,777,8600.0
2026-05-12,Instagram,2291.08,123261,2239,131,10500.0
2026-05-12,Google,1875.64,65380,575,15,5180.0
2026-05-12,Influencers,1266.6,26233,1238,152,3940.0
2026-05-13,Instagram,5657.95,134761,2822,211,23050.0
2026-05-13,Google,8872.16,520141,4136,57,17060.0
2026-05-13,Influencers,3687.51,92557,4247,397,9540.0
2026-05-14,Instagram,3490.46,158273,2482,231,17610.0
2026-05-14,Google,4959.17,311591,2427,115,12470.0
2026-05-14,Influencers,3514.71,137171,6922,842,8760.0
2026-05-15,Instagram,3485.11,134349,2503,300,14730.0
2026-05-15,Google,3278.48,163033,1143,37,10760.0
2026-05-15,Influencers,2107.26,59732,2680,331,7150.0
2026-05-16,Instagram,5492.78,300471,7157,827,21190.0
2026-05-16,Google,5693.14,275710,2451,38,10420.0
2026-05-16,Influencers,3882.44,142207,7344,1380,7040.0
2026-05-17,Instagram,3965.53,156250,4473,247,20870.0
2026-05-17,Google,9261.59,547414,5453,79,18000.0
2026-05-17,Influencers,5808.99,296086,15075,3635,10540.0
2026-05-18,Instagram,4956.69,196618,4814,304,23000.0
2026-05-18,Google,6262.75,458806,2787,110,14750.0
2026-05-18,Influencers,4393.87,201982,10602,2288,8460.0
2026-05-19,Instagram,6367.24,467140,5536,316,23110.0
2026-05-19,Google,5935.05,178975,2526,28,14190.0
2026-05-19,Influencers,5070.37,206278,11987,2114,10260.0
2026-05-20,Instagram,6093.3,222508,4488,403,23660.0
2026-05-20,Google,6431.19,346623,2424,88,13960.0
2026-05-20,Influencers,4773.22,132731,6094,746,10630.0
2026-05-21,Instagram,7247.29,281151,7250,475,26400.0
2026-05-21,Google,6831.33,473650,3716,73,14550.0
2026-05-21,Influencers,3893.55,321507,10733,2445,10680.0
2026-05-22,Instagram,4485.59,405568,5138,281,20670.0
2026-05-22,Google,4970.01,136160,1697,19,11750.0
2026-05-22,Influencers,5268.61,284849,12987,2202,10350.0
2026-05-23,Instagram,4832.1,184579,3964,257,24930.0
2026-05-23,Google,8740.36,387769,3782,75,16460.0
2026-05-23,Influencers,5256.83,361015,11683,2853,9680.0
2026-05-24,Instagram,5751.56,296510,8891,627,23000.0
2026-05-24,Google,4767.31,170061,1659,29,12300.0
2026-05-24,Influencers,2766.88,156353,5593,726,9340.0
2026-05-25,Instagram,4200.73,512252,6879,907,22510.0
2026-05-25,Google,7372.88,562730,3369,150,15110.0
2026-05-25,Influencers,3262.52,103383,4294,534,11190.0
2026-05-26,Instagram,5600.55,205025,4452,473,23820.0
2026-05-26,Google,5910.24,263688,2621,124,13150.0
2026-05-26,Influencers,3535.64,159142,9136,2010,10540.0
2026-05-27,Instagram,3198.1,121376,2315,165,17160.0
2026-05-27,Google,5272.78,265554,1983,58,10510.0
2026-05-27,Influencers,2985.53,128803,5831,1104,7070.0
2026-05-28,Instagram,4741.69,155882,4170,501,19550.0
2026-05-28,Google,4654.27,335694,2451,70,14990.0
2026-05-28,Influencers,5343.56,407483,14163,3134,10670.0
2026-05-29,Instagram,6558.13,197163,4678,530,26210.0
2026-05-29,Google,6551.45,277350,2620,97,13660.0
2026-05-29,Influencers,3670.52,276481,9405,1368,9380.0
2026-05-30,Instagram,4329.27,344561,4471,446,21410.0
2026-05-30,Google,4842.53,132592,1643,41,14440.0
2026-05-30,Influencers,3197.48,128708,4338,1008,8770.0
2026-05-31,Instagram,5534.21,256920,5879,299,25230.0
2026-05-31,Google,5145.77,172728,2262,104,13640.0
2026-05-31,Influencers,6279.63,231299,10009,1349,10940.0
2026-06-01,Instagram,3618.43,249604,2962,170,19650.0
2026-06-01,Google,3657.55,105598,1289,22,9600.0
2026-06-01,Influencers,5128.29,138656,6816,1685,8760.0
2026-06-02,Instagram,4153.65,222903,6340,448,22620.0
2026-06-02,Google,5610.23,129753,1943,21,10900.0
2026-06-02,Influencers,5622.15,462751,16498,3567,11080.0
2026-06-03,Instagram,5900.63,501546,6632,739,23960.0
2026-06-03,Google,5385.44,337848,2029,85,15080.0
2026-06-03,Influencers,3815.46,115510,5683,1121,9440.0
2026-06-04,Instagram,3030.02,143826,2596,157,13590.0
2026-06-04,Google,4271.6,194672,1215,32,9590.0
2026-06-04,Influencers,3329.43,123816,5253,394,6050.0
2026-06-05,Instagram,5810.65,153996,4024,336,22350.0
2026-06-05,Google,5292.74,95452,1296,21,13690.0
2026-06-05,Influencers,4197.92,77341,4149,420,9990.0
2026-06-06,Instagram,7235.37,528297,6386,542,27010.0
2026-06-06,Google,5540.31,149750,2203,41,14730.0
2026-06-06,Influencers,4618.64,176275,7827,847,9870.0
2026-06-07,Instagram,4862.1,510309,5546,366,21050.0
2026-06-07,Google,7184.24,190278,1741,38,13230.0
2026-06-07,Influencers,5178.07,145730,5136,469,10060.0
2026-06-08,Instagram,2481.95,106177,1222,96,10080.0
2026-06-08,Google,2743.76,77423,1053,6,5140.0
2026-06-08,Influencers,1148.61,26197,1211,129,3090.0
2026-06-09,Instagram,5045.63,106066,2919,176,24830.0
2026-06-09,Google,5179.13,281392,1789,29,14780.0
2026-06-09,Influencers,2433.47,71514,2956,435,7610.0
2026-06-10,Instagram,3705.56,111589,3108,169,18730.0
2026-06-10,Google,4938.55,130224,1216,17,14330.0
2026-06-10,Influencers,4283.16,97368,3908,400,7470.0
2026-06-11,Instagram,3140.05,131550,3257,177,16940.0
2026-06-11,Google,4108.04,87793,1300,28,10040.0
2026-06-11,Influencers,2043.98,75500,4490,390,6960.0
2026-06-12,Instagram,4573.19,119873,3144,227,23770.0
2026-06-12,Google,7232.4,324626,2688,25,14050.0
2026-06-12,Influencers,5630.97,118029,5109,489,10710.0
2026-06-13,Instagram,6747.87,399549,4722,303,24780.0
2026-06-13,Google,5448.77,283097,2085,53,12670.0
2026-06-13,Influencers,2743.77,91194,3020,218,8380.0
2026-06-14,Instagram,3415.02,99378,1926,80,17130.0
2026-06-14,Google,4795.88,132470,1830,33,11140.0
2026-06-14,Influencers,3060.84,77519,4154,537,5310.0
2026-06-15,Instagram,4353.67,83672,2366,104,16580.0
2026-06-15,Google,4465.6,108330,1401,26,10570.0
2026-06-15,Influencers,4756.45,167956,7423,1023,9230.0
2026-06-16,Instagram,4883.18,132980,2861,158,24480.0
2026-06-16,Google,5160.85,226186,1862,19,15550.0
2026-06-16,Influencers,3693.55,69685,4115,555,9250.0
2026-06-17,Instagram,6174.61,203104,4709,195,22450.0
2026-06-17,Google,5070.27,104418,1288,11,15810.0
2026-06-17,Influencers,3718.46,70464,4070,605,9680.0
2026-06-18,Instagram,5560.76,172673,4376,372,22930.0
2026-06-18,Google,6160.22,172252,1920,55,14500.0
2026-06-18,Influencers,4347.61,92227,4002,377,9240.0
2026-06-19,Instagram,5990.11,236831,3721,275,23610.0
2026-06-19,Google,3800.64,77819,1038,27,11930.0
2026-06-19,Influencers,2900.75,125161,5069,424,10190.0
2026-06-20,Instagram,4029.51,82419,2020,102,15690.0
2026-06-20,Google,4234.77,111621,1600,26,9610.0
2026-06-20,Influencers,2722.47,65160,3561,379,9260.0
2026-06-21,Instagram,3676.65,109493,3060,196,16770.0
2026-06-21,Google,5588.77,123032,1469,19,10170.0
2026-06-21,Influencers,2470.43,48093,2876,210,5850.0
2026-06-22,Instagram,5627.61,130184,3817,338,25700.0
2026-06-22,Google,5300.03,196145,1570,26,12490.0
2026-06-22,Influencers,5242.09,106649,5129,449,11480.0
2026-06-23,Instagram,502.42,35238,374,33,2340.0
2026-06-23,Google,1311.56,67462,472,5,2510.0
2026-06-23,Influencers,282.63,18527,628,49,890.0
2026-06-24,Instagram,4553.37,213989,2783,230,23070.0
2026-06-24,Google,4536.82,114412,1666,22,13030.0
2026-06-24,Influencers,2863.87,61590,3636,281,9610.0
2026-06-25,Instagram,5554.8,164009,3724,316,20880.0
2026-06-25,Google,5644.61,265987,2963,126,15070.0
2026-06-25,Influencers,3249.84,138582,4867,915,9910.0
2026-06-26,Instagram,4469.84,234017,4425,408,17790.0
2026-06-26,Google,6123.37,295857,2332,49,13300.0
2026-06-26,Influencers,2849.06,140815,8340,2055,5440.0
2026-06-27,Instagram,3061.72,133602,2397,186,13320.0
2026-06-27,Google,3161.59,73762,1068,47,8730.0
2026-06-27,Influencers,3039.05,150089,4503,806,5880.0
2026-06-28,Instagram,5623.18,374125,7830,626,24530.0
2026-06-28,Google,5400.14,143206,2131,95,10730.0
2026-06-28,Influencers,5607.98,318930,17332,2140,11970.0
2026-06-29,Instagram,4551.34,135307,3859,413,22010.0
2026-06-29,Google,5582.24,304888,3312,43,16070.0
2026-06-29,Influencers,3287.31,183079,6983,1267,9770.0
2026-06-30,Instagram,3818.32,403049,4174,288,18710.0
2026-06-30,Google,3954.93,386282,2195,25,8180.0
2026-06-30,Influencers,3518.94,276042,10139,1221,6370.0
2026-07-01,Instagram,3403.67,104662,2730,184,14800.0
2026-07-01,Google,5605.13,257283,2969,102,10860.0
2026-07-01,Influencers,2290.49,59928,2921,674,4650.0
2026-07-02,Instagram,5137.08,183666,3475,209,21410.0
2026-07-02,Google,5845.58,309657,2276,29,12430.0
2026-07-02,Influencers,3297.39,191829,6028,883,9650.0
2026-07-03,Instagram,873.19,115777,1411,119,3460.0
2026-07-03,Google,1106.41,56640,713,8,2410.0
2026-07-03,Influencers,1227.39,32424,1545,350,2070.0
2026-07-04,Instagram,5186.0,308396,7524,929,23510.0
2026-07-04,Google,7459.56,650847,3536,146,14260.0
2026-07-04,Influencers,5188.38,126503,7030,1304,9850.0
2026-07-05,Instagram,1752.44,66964,1526,90,7740.0
2026-07-05,Google,1408.91,44655,519,12,4260.0
2026-07-05,Influencers,2035.56,65929,3954,593,3820.0
2026-07-06,Instagram,4798.09,232918,6435,638,22610.0
2026-07-06,Google,7369.87,226470,3372,42,15410.0
2026-07-06,Influencers,3555.46,168327,6315,1203,8130.0
2026-07-07,Instagram,4367.08,248509,3613,206,20640.0
2026-07-07,Google,6949.56,345072,4627,193,14950.0
2026-07-07,Influencers,3527.09,137116,6305,1229,9850.0
2026-07-08,Instagram,5732.44,732328,9079,1180,24710.0
2026-07-08,Google,6336.03,312150,2312,64,14650.0
2026-07-08,Influencers,3319.42,74304,4435,625,10660.0
2026-07-09,Instagram,5543.68,406908,5603,484,22540.0
2026-07-09,Google,4845.44,195082,1834,56,12040.0
2026-07-09,Influencers,3777.7,89200,5172,1136,7400.0
2026-07-10,Instagram,3863.33,208197,4615,358,20460.0
2026-07-10,Google,4837.02,401804,2361,57,15500.0
2026-07-10,Influencers,3322.33,78764,4593,752,10050.0
2026-07-11,Instagram,5085.79,229594,5618,659,22560.0
2026-07-11,Google,5377.2,233716,2689,52,16430.0
2026-07-11,Influencers,4607.83,310404,10381,2271,10130.0
2026-07-12,Instagram,4522.19,243486,3999,566,24510.0
2026-07-12,Google,6812.24,477918,3461,160,15160.0
2026-07-12,Influencers,4285.71,124239,7125,1700,11860.0
2026-07-13,Instagram,4390.94,137721,3248,326,16690.0
2026-07-13,Google,4229.37,115778,1498,24,8690.0
2026-07-13,Influencers,2968.39,123134,4725,1101,8260.0
2026-07-14,Instagram,4928.41,341761,7520,891,21280.0
2026-07-14,Google,6626.21,218076,3229,114,15750.0
2026-07-14,Influencers,4642.73,211720,8395,2033,9070.0
2026-07-15,Instagram,3663.04,241040,5927,297,16190.0
2026-07-15,Google,6256.81,198316,2292,99,14150.0
2026-07-15,Influencers,4943.91,117366,6326,1098,8550.0
2026-07-16,Instagram,2936.99,191394,2348,236,11210.0
2026-07-16,Google,2716.83,137184,1443,22,5910.0
2026-07-16,Influencers,1331.79,46177,2678,667,3400.0
2026-07-17,Instagram,2790.55,291003,4152,297,12590.0
2026-07-17,Google,4099.76,169499,2524,123,7670.0
2026-07-17,Influencers,2984.21,148018,5264,921,5450.0
2026-07-18,Instagram,2945.96,122501,3387,352,15530.0
2026-07-18,Google,2981.95,134484,1488,58,9680.0
2026-07-18,Influencers,2465.28,81867,3523,843,5610.0
2026-07-19,Instagram,3499.81,396078,4969,412,16550.0
2026-07-19,Google,4336.35,249779,1635,34,9650.0
2026-07-19,Influencers,1976.14,125878,4321,840,6280.0
2026-07-20,Instagram,3540.88,477722,5827,363,14590.0
2026-07-20,Google,4625.55,291498,2382,74,9480.0
2026-07-20,Influencers,3467.15,125513,6073,1025,6080.0
2026-07-21,Instagram,3565.74,169559,3809,451,13700.0
2026-07-21,Google,2802.27,164697,1025,19,6080.0
2026-07-21,Influencers,3168.26,122166,6570,821,6720.0
2026-07-22,Instagram,3672.53,192465,3836,330,16040.0
2026-07-22,Google,2995.44,140954,1204,14,7480.0
2026-07-22,Influencers,2295.25,172022,7630,1881,7200.0
2026-07-23,Instagram,4255.04,337256,4430,275,17170.0
2026-07-23,Google,3207.59,116802,1072,15,8860.0
2026-07-23,Influencers,3074.28,127717,7592,1412,5400.0
2026-07-24,Instagram,5087.08,266224,5529,773,18240.0
2026-07-24,Google,3456.3,275035,1511,35,9310.0
2026-07-24,Influencers,2851.95,128382,7468,1305,6600.0
2026-07-25,Instagram,4098.97,201264,3889,567,15220.0
2026-07-25,Google,2730.88,114455,1381,16,6960.0
2026-07-25,Influencers,2137.42,136666,6182,1136,5290.0
2026-07-26,Instagram,3419.59,255009,4926,663,15900.0
2026-07-26,Google,3325.48,202869,1748,38,7820.0
2026-07-26,Influencers,2520.11,108057,4560,657,5880.0
2026-07-27,Instagram,3334.85,217438,4609,533,14360.0
2026-07-27,Google,3459.31,240742,1499,40,7580.0
2026-07-27,Influencers,3277.06,127223,4220,507,6390.0
2026-07-28,Instagram,4802.0,124387,3315,328,17360.0
2026-07-28,Google,2886.82,101894,1038,21,8970.0
2026-07-28,Influencers,2868.26,66318,3878,574,5170.0
2026-07-29,Instagram,3303.89,233860,2817,359,13990.0
2026-07-29,Google,5203.67,189608,2626,30,9650.0
2026-07-29,Influencers,1185.76,39513,1868,417,4130.0
2026-07-30,Instagram,3308.65,196041,2752,138,15670.0
2026-07-30,Google,3021.39,127682,1010,22,8100.0
2026-07-30,Influencers,2318.18,117452,5713,1108,5660.0
2026-07-31,Instagram,3485.36,228631,2672,289,14790.0
2026-07-31,Google,2679.97,79050,1002,38,8510.0
2026-07-31,Influencers,2024.55,149227,5900,724,5940.0
2026-08-01,Instagram,3774.26,266250,6070,828,14680.0
2026-08-01,Google,4203.4,331737,2197,49,7760.0
2026-08-01,Influencers,3535.88,160567,4945,675,6480.0
2026-08-02,Instagram,3367.62,94253,2267,305,15050.0
2026-08-02,Google,3729.75,234226,1821,84,10560.0
2026-08-02,Influencers,3131.98,123529,6832,1647,6770.0
2026-08-03,Instagram,3509.32,178459,2420,199,15400.0
2026-08-03,Google,3888.32,220418,2204,36,9600.0
2026-08-03,Influencers,2095.74,163880,5035,1150,5750.0
2026-08-04,Instagram,3065.0,95658,2219,248,15060.0
2026-08-04,Google,4832.51,390005,2740,93,9120.0
2026-08-04,Influencers,3263.24,93270,4248,961,6800.0
2026-08-05,Instagram,2877.18,68590,2021,112,14480.0
2026-08-05,Google,3833.64,220879,1602,26,9410.0
2026-08-05,Influencers,2375.37,89637,4308,984,5360.0
2026-08-06,Instagram,15509.23,1193835,18526,1299,64960.0
2026-08-06,Google,17754.39,626314,7086,227,36560.0
2026-08-06,Influencers,13197.94,433421,25391,4380,24970.0
2026-08-07,Instagram,11564.62,446020,11497,584,48060.0
2026-08-07,Google,13515.47,477022,5679,70,31720.0
2026-08-07,Influencers,10143.77,514239,29586,4148,22620.0
2026-08-08,Instagram,3047.23,255606,3068,170,13010.0
2026-08-08,Google,3934.55,133337,1794,43,8640.0
2026-08-08,Influencers,1707.89,82161,3255,583,5410.0
2026-08-09,Instagram,3032.59,269575,2952,372,13900.0
2026-08-09,Google,3002.67,118902,1230,17,5510.0
2026-08-09,Influencers,1445.37,73184,4034,987,4140.0
2026-08-10,Instagram,2525.05,244411,3668,415,11940.0
2026-08-10,Google,3301.43,98191,1128,17,7660.0
2026-08-10,Influencers,2133.39,74383,3428,848,5550.0
2026-08-11,Instagram,1315.58,85442,1311,168,6790.0
2026-08-11,Google,3050.0,201468,1078,38,5670.0
2026-08-11,Influencers,975.57,50137,2341,377,2160.0
2026-08-12,Instagram,3574.37,179986,3884,276,13020.0
2026-08-12,Google,3654.22,115946,1282,54,6960.0
2026-08-12,Influencers,1982.82,62293,2586,404,5910.0
2026-08-13,Instagram,2267.7,90839,1523,198,11970.0
2026-08-13,Google,2411.03,79459,811,31,5890.0
2026-08-13,Influencers,2308.93,127988,4185,817,5330.0
2026-08-14,Instagram,2716.09,263882,3476,407,11190.0
2026-08-14,Google,3445.26,138678,1251,60,7500.0
2026-08-14,Influencers,2031.86,63600,2743,360,4590.0
2026-08-15,Instagram,1918.84,89900,1606,184,10630.0
2026-08-15,Google,3185.71,110956,1371,29,6040.0
2026-08-15,Influencers,1860.22,116585,3550,855,6040.0
2026-08-16,Instagram,2412.77,166899,3082,449,10420.0
2026-08-16,Google,2199.09,55734,783,12,5130.0
2026-08-16,Influencers,1879.45,88610,4449,721,3890.0
2026-08-17,Instagram,1498.83,42511,1017,86,6440.0
2026-08-17,Google,1631.97,61755,782,26,3580.0
2026-08-17,Influencers,655.49,45737,1420,194,2310.0
2026-08-18,Instagram,2078.25,115621,3321,279,9090.0
2026-08-18,Google,2116.56,80253,726,16,4430.0
2026-08-18,Influencers,1806.52,64650,3811,533,4140.0
2026-08-19,Instagram,1321.29,52620,1387,129,6440.0
2026-08-19,Google,1685.5,111388,1011,34,4740.0
2026-08-19,Influencers,2000.13,176137,5376,825,4610.0
2026-08-20,Instagram,2910.32,125087,2088,218,12520.0
2026-08-20,Google,2275.9,65314,816,9,6770.0
2026-08-20,Influencers,2526.87,109337,5634,1158,5240.0
2026-08-21,Instagram,1411.1,144642,2292,252,7220.0
2026-08-21,Google,1917.34,62240,864,39,5040.0
2026-08-21,Influencers,753.22,29816,1604,254,2490.0
2026-08-22,Instagram,2466.96,76540,1659,192,8960.0
2026-08-22,Google,2364.33,85882,908,14,4740.0
2026-08-22,Influencers,1314.28,38949,1983,306,3840.0
2026-08-23,Instagram,1332.02,74482,2119,194,6370.0
2026-08-23,Google,924.96,53877,414,8,2570.0
2026-08-23,Influencers,923.53,37845,1493,282,1910.0
2026-08-24,Instagram,1000.81,59566,1130,119,3690.0
2026-08-24,Google,1128.81,49803,413,14,2570.0
2026-08-24,Influencers,943.84,46874,1908,283,1840.0
2026-08-25,Instagram,3325.25,99614,2534,305,12450.0
2026-08-25,Google,3568.72,139846,2048,72,6940.0
2026-08-25,Influencers,2914.03,131589,7667,1880,5600.0
2026-08-26,Instagram,2349.1,76548,1687,138,9170.0
2026-08-26,Google,1658.68,82066,1035,50,4420.0
2026-08-26,Influencers,1179.6,69594,2260,428,2920.0
2026-08-27,Instagram,5041.31,188040,5192,651,25170.0
2026-08-27,Google,4357.15,187539,1742,61,14120.0
2026-08-27,Influencers,4243.68,157179,6953,1266,7220.0
2026-08-28,Instagram,4323.52,140253,3033,373,18350.0
2026-08-28,Google,5375.81,240335,2308,59,10550.0
2026-08-28,Influencers,3125.38,146829,4421,820,8960.0
2026-08-29,Instagram,5951.37,373770,6451,964,23890.0
2026-08-29,Google,7632.04,701377,4838,149,14530.0
2026-08-29,Influencers,4674.3,161503,9186,1710,10550.0
2026-08-30,Instagram,5172.96,552916,8376,821,22690.0
2026-08-30,Google,8219.87,202337,2853,102,16090.0
2026-08-30,Influencers,4804.16,280584,13486,2027,10350.0
2026-08-31,Instagram,5467.79,380049,5920,376,22510.0
2026-08-31,Google,6757.96,313213,2498,122,15670.0
2026-08-31,Influencers,5445.95,147155,6891,849,10880.0
2026-09-01,Instagram,3508.8,241050,4581,356,17640.0
2026-09-01,Google,3165.14,136909,1072,30,9810.0
2026-09-01,Influencers,3830.79,149795,6801,1587,7050.0
2026-09-02,Instagram,5620.97,155542,4459,300,23150.0
2026-09-02,Google,4821.36,172240,2560,112,14620.0
2026-09-02,Influencers,2312.69,67792,3559,824,6950.0
2026-09-03,Instagram,5277.58,233464,6618,773,20750.0
2026-09-03,Google,3293.22,243167,1725,67,7330.0
2026-09-03,Influencers,3438.21,188080,10950,1398,5940.0
2026-09-04,Instagram,3069.43,227786,2785,372,15540.0
2026-09-04,Google,4902.67,183041,2205,51,9540.0
2026-09-04,Influencers,2555.8,137652,5147,690,5640.0
2026-09-05,Instagram,3963.14,283126,5461,345,16370.0
2026-09-05,Google,2665.63,172945,906,42,8430.0
2026-09-05,Influencers,2584.06,121859,5269,888,7100.0
2026-09-06,Instagram,5228.44,346346,5768,666,20410.0
2026-09-06,Google,5629.85,330023,2958,70,13650.0
2026-09-06,Influencers,5499.06,159785,7820,1514,11260.0
2026-09-07,Instagram,6614.03,346740,7904,740,24150.0
2026-09-07,Google,7664.03,629337,3305,151,15370.0
2026-09-07,Influencers,2868.6,202190,6406,1596,8580.0
2026-09-08,Instagram,2415.88,159372,2621,389,12830.0
2026-09-08,Google,4817.87,153344,2211,57,10570.0
2026-09-08,Influencers,3161.63,120035,5008,1152,8540.0
2026-09-09,Instagram,3157.86,203707,3659,380,15510.0
2026-09-09,Google,3399.21,99580,1442,68,9270.0
2026-09-09,Influencers,1540.9,116377,3527,572,5140.0
2026-09-10,Instagram,3762.37,287579,3373,440,17380.0
2026-09-10,Google,4092.05,137733,1408,67,8620.0
2026-09-10,Influencers,2268.98,133116,5835,923,6560.0
2026-09-11,Instagram,5262.01,253482,4196,364,22880.0
2026-09-11,Google,5901.6,367088,3867,155,12120.0
2026-09-11,Influencers,5646.65,196701,9460,1907,10020.0
2026-09-12,Instagram,4886.69,230991,5044,581,18070.0
2026-09-12,Google,5463.79,205341,1847,30,12520.0
2026-09-12,Influencers,2342.31,114677,6158,1177,7820.0
2026-09-13,Instagram,5564.23,272308,4963,289,23980.0
2026-09-13,Google,5458.67,213305,1946,60,13420.0
2026-09-13,Influencers,4242.15,114671,6260,989,9660.0
2026-09-14,Instagram,3634.08,110564,2579,362,17640.0
2026-09-14,Google,3945.54,369132,1955,55,12500.0
2026-09-14,Influencers,4390.07,194771,6088,1044,7420.0
2026-09-15,Instagram,2760.2,216242,3630,256,14830.0
2026-09-15,Google,3217.72,154843,2096,51,10650.0
2026-09-15,Influencers,2750.07,124594,6482,1029,5370.0
2026-09-16,Instagram,5042.98,256964,5974,812,23200.0
2026-09-16,Google,6627.79,432509,2883,58,13570.0
2026-09-16,Influencers,5721.73,448891,13481,2841,9830.0
