date,product,opening_stock,units_produced,units_dispatched,closing_stock,lost_demand,stockout_flag
2026-05-04,Vanilla Shake,8,31,39,0,63,Yes
2026-05-04,Chocolate Shake,28,90,117,1,0,No
2026-05-04,Banana Shake,0,62,62,0,12,Yes
2026-05-05,Vanilla Shake,0,105,105,0,9,Yes
2026-05-05,Chocolate Shake,1,15,16,0,94,Yes
2026-05-05,Banana Shake,0,56,56,0,5,Yes
2026-05-06,Vanilla Shake,0,36,36,0,75,Yes
2026-05-06,Chocolate Shake,0,95,88,7,0,No
2026-05-06,Banana Shake,0,2,2,0,53,Yes
2026-05-07,Vanilla Shake,0,103,103,0,18,Yes
2026-05-07,Chocolate Shake,7,96,84,19,0,No
2026-05-07,Banana Shake,0,64,64,0,4,Yes
2026-05-08,Vanilla Shake,0,103,103,0,37,Yes
2026-05-08,Chocolate Shake,19,108,85,42,0,No
2026-05-08,Banana Shake,0,55,55,0,1,Yes
2026-05-09,Vanilla Shake,0,112,110,2,0,No
2026-05-09,Chocolate Shake,42,92,110,24,0,No
2026-05-09,Banana Shake,0,65,65,0,9,Yes
2026-05-10,Vanilla Shake,2,102,104,0,9,Yes
2026-05-10,Chocolate Shake,24,100,97,27,0,No
2026-05-10,Banana Shake,0,9,9,0,47,Yes
2026-05-11,Vanilla Shake,0,111,111,0,2,Yes
2026-05-11,Chocolate Shake,27,107,103,31,0,No
2026-05-11,Banana Shake,0,60,60,0,5,Yes
2026-05-12,Vanilla Shake,0,8,8,0,112,Yes
2026-05-12,Chocolate Shake,31,104,98,37,0,No
2026-05-12,Banana Shake,0,8,8,0,53,Yes
2026-05-13,Vanilla Shake,0,114,114,0,22,Yes
2026-05-13,Chocolate Shake,37,93,111,19,0,No
2026-05-13,Banana Shake,0,64,54,10,0,No
2026-05-14,Vanilla Shake,0,114,114,0,16,Yes
2026-05-14,Chocolate Shake,19,15,34,0,63,Yes
2026-05-14,Banana Shake,10,56,66,0,8,Yes
2026-05-15,Vanilla Shake,0,118,118,0,5,Yes
2026-05-15,Chocolate Shake,0,0,0,0,87,Yes
2026-05-15,Banana Shake,0,60,60,0,8,Yes
2026-05-16,Vanilla Shake,0,118,118,0,12,Yes
2026-05-16,Chocolate Shake,0,98,89,9,0,No
2026-05-16,Banana Shake,0,12,12,0,54,Yes
2026-05-17,Vanilla Shake,0,104,104,0,3,Yes
2026-05-17,Chocolate Shake,9,107,109,7,0,No
2026-05-17,Banana Shake,0,64,64,0,1,Yes
2026-05-18,Vanilla Shake,0,119,119,0,20,Yes
2026-05-18,Chocolate Shake,7,99,81,25,0,No
2026-05-18,Banana Shake,0,58,58,0,18,Yes
2026-05-19,Vanilla Shake,0,101,101,0,4,Yes
2026-05-19,Chocolate Shake,25,104,108,21,0,No
2026-05-19,Banana Shake,0,60,58,2,0,No
2026-05-20,Vanilla Shake,0,120,120,0,19,Yes
2026-05-20,Chocolate Shake,21,107,83,45,0,No
2026-05-20,Banana Shake,2,64,66,0,10,Yes
2026-05-21,Vanilla Shake,0,109,109,0,14,Yes
2026-05-21,Chocolate Shake,45,95,119,21,0,No
2026-05-21,Banana Shake,0,62,62,0,7,Yes
2026-05-22,Vanilla Shake,0,102,102,0,12,Yes
2026-05-22,Chocolate Shake,21,89,81,29,0,No
2026-05-22,Banana Shake,0,56,56,0,0,Yes
2026-05-23,Vanilla Shake,0,106,106,0,8,Yes
2026-05-23,Chocolate Shake,29,98,120,7,0,No
2026-05-23,Banana Shake,0,61,61,0,13,Yes
2026-05-24,Vanilla Shake,0,105,105,0,33,Yes
2026-05-24,Chocolate Shake,7,96,81,22,0,No
2026-05-24,Banana Shake,0,63,63,0,2,Yes
2026-05-25,Vanilla Shake,0,106,106,0,26,Yes
2026-05-25,Chocolate Shake,22,105,100,27,0,No
2026-05-25,Banana Shake,0,67,67,0,0,Yes
2026-05-26,Vanilla Shake,0,109,109,0,6,Yes
2026-05-26,Chocolate Shake,27,106,97,36,0,No
2026-05-26,Banana Shake,0,60,60,0,8,Yes
2026-05-27,Vanilla Shake,0,122,98,24,0,No
2026-05-27,Chocolate Shake,36,2,38,0,54,Yes
2026-05-27,Banana Shake,0,56,56,0,8,Yes
2026-05-28,Vanilla Shake,24,101,108,17,0,No
2026-05-28,Chocolate Shake,0,102,89,13,0,No
2026-05-28,Banana Shake,0,67,56,11,0,No
2026-05-29,Vanilla Shake,17,113,117,13,0,No
2026-05-29,Chocolate Shake,13,93,82,24,0,No
2026-05-29,Banana Shake,11,64,75,0,1,Yes
2026-05-30,Vanilla Shake,13,118,102,29,0,No
2026-05-30,Chocolate Shake,24,105,93,36,0,No
2026-05-30,Banana Shake,0,55,55,0,21,Yes
2026-05-31,Vanilla Shake,29,121,112,38,0,No
2026-05-31,Chocolate Shake,36,99,104,31,0,No
2026-05-31,Banana Shake,0,63,63,0,10,Yes
2026-06-01,Vanilla Shake,38,28,66,0,78,Yes
2026-06-01,Chocolate Shake,31,98,90,39,0,No
2026-06-01,Banana Shake,0,57,57,0,10,Yes
2026-06-02,Vanilla Shake,0,107,107,0,6,Yes
2026-06-02,Chocolate Shake,39,95,82,52,0,No
2026-06-02,Banana Shake,0,60,60,0,5,Yes
2026-06-03,Vanilla Shake,0,121,121,0,7,Yes
2026-06-03,Chocolate Shake,52,105,90,67,0,No
2026-06-03,Banana Shake,0,60,60,0,2,Yes
2026-06-04,Vanilla Shake,0,13,13,0,124,Yes
2026-06-04,Chocolate Shake,67,90,90,67,0,No
2026-06-04,Banana Shake,0,61,61,0,9,Yes
2026-06-05,Vanilla Shake,0,108,99,9,0,No
2026-06-05,Chocolate Shake,67,102,100,69,0,No
2026-06-05,Banana Shake,0,67,59,8,0,No
2026-06-06,Vanilla Shake,9,118,127,0,0,Yes
2026-06-06,Chocolate Shake,69,101,92,78,0,No
2026-06-06,Banana Shake,8,62,69,1,0,No
2026-06-07,Vanilla Shake,0,119,106,13,0,No
2026-06-07,Chocolate Shake,78,28,86,20,0,No
2026-06-07,Banana Shake,1,55,56,0,12,Yes
2026-06-08,Vanilla Shake,13,2,15,0,112,Yes
2026-06-08,Chocolate Shake,20,7,27,0,87,Yes
2026-06-08,Banana Shake,0,58,58,0,9,Yes
2026-06-09,Vanilla Shake,0,116,109,7,0,No
2026-06-09,Chocolate Shake,0,102,102,0,18,Yes
2026-06-09,Banana Shake,0,65,54,11,0,No
2026-06-10,Vanilla Shake,7,114,103,18,0,No
2026-06-10,Chocolate Shake,0,107,107,0,2,Yes
2026-06-10,Banana Shake,11,9,20,0,51,Yes
2026-06-11,Vanilla Shake,18,105,112,11,0,No
2026-06-11,Chocolate Shake,0,14,14,0,84,Yes
2026-06-11,Banana Shake,0,60,60,0,4,Yes
2026-06-12,Vanilla Shake,11,115,126,0,10,Yes
2026-06-12,Chocolate Shake,0,104,85,19,0,No
2026-06-12,Banana Shake,0,60,60,0,12,Yes
2026-06-13,Vanilla Shake,0,117,103,14,0,No
2026-06-13,Chocolate Shake,19,97,89,27,0,No
2026-06-13,Banana Shake,0,64,64,0,1,Yes
2026-06-14,Vanilla Shake,14,22,36,0,85,Yes
2026-06-14,Chocolate Shake,27,94,89,32,0,No
2026-06-14,Banana Shake,0,65,63,2,0,No
2026-06-15,Vanilla Shake,0,118,105,13,0,No
2026-06-15,Chocolate Shake,32,6,38,0,52,Yes
2026-06-15,Banana Shake,2,56,58,0,20,Yes
2026-06-16,Vanilla Shake,13,113,126,0,4,Yes
2026-06-16,Chocolate Shake,0,109,95,14,0,No
2026-06-16,Banana Shake,0,55,55,0,4,Yes
2026-06-17,Vanilla Shake,0,115,115,0,16,Yes
2026-06-17,Chocolate Shake,14,89,101,2,0,No
2026-06-17,Banana Shake,0,58,53,5,0,No
2026-06-18,Vanilla Shake,0,107,106,1,0,No
2026-06-18,Chocolate Shake,2,91,93,0,10,Yes
2026-06-18,Banana Shake,5,57,62,0,4,Yes
2026-06-19,Vanilla Shake,1,122,96,27,0,No
2026-06-19,Chocolate Shake,0,107,107,0,13,Yes
2026-06-19,Banana Shake,0,56,54,2,0,No
2026-06-20,Vanilla Shake,27,11,38,0,102,Yes
2026-06-20,Chocolate Shake,0,100,96,4,0,No
2026-06-20,Banana Shake,2,67,60,9,0,No
2026-06-21,Vanilla Shake,0,15,15,0,123,Yes
2026-06-21,Chocolate Shake,4,97,101,0,2,Yes
2026-06-21,Banana Shake,9,59,68,0,9,Yes
2026-06-22,Vanilla Shake,0,117,117,0,12,Yes
2026-06-22,Chocolate Shake,0,99,99,0,5,Yes
2026-06-22,Banana Shake,0,62,62,0,9,Yes
2026-06-23,Vanilla Shake,0,26,26,0,94,Yes
2026-06-23,Chocolate Shake,0,4,4,0,102,Yes
2026-06-23,Banana Shake,0,2,2,0,69,Yes
2026-06-24,Vanilla Shake,0,101,101,0,21,Yes
2026-06-24,Chocolate Shake,0,100,96,4,0,No
2026-06-24,Banana Shake,0,64,59,5,0,No
2026-06-25,Vanilla Shake,0,118,104,14,0,No
2026-06-25,Chocolate Shake,4,105,87,22,0,No
2026-06-25,Banana Shake,5,60,65,0,7,Yes
2026-06-26,Vanilla Shake,14,103,117,0,15,Yes
2026-06-26,Chocolate Shake,22,97,91,28,0,No
2026-06-26,Banana Shake,0,0,0,0,70,Yes
2026-06-27,Vanilla Shake,0,114,110,4,0,No
2026-06-27,Chocolate Shake,28,12,40,0,50,Yes
2026-06-27,Banana Shake,0,7,7,0,51,Yes
2026-06-28,Vanilla Shake,4,108,112,0,1,Yes
2026-06-28,Chocolate Shake,0,100,100,0,8,Yes
2026-06-28,Banana Shake,0,59,53,6,0,No
2026-06-29,Vanilla Shake,0,103,103,0,15,Yes
2026-06-29,Chocolate Shake,0,108,102,6,0,No
2026-06-29,Banana Shake,6,57,63,0,4,Yes
2026-06-30,Vanilla Shake,0,105,105,0,29,Yes
2026-06-30,Chocolate Shake,6,17,23,0,72,Yes
2026-06-30,Banana Shake,0,61,55,6,0,No
2026-07-01,Vanilla Shake,0,11,11,0,89,Yes
2026-07-01,Chocolate Shake,0,95,94,1,0,No
2026-07-01,Banana Shake,6,59,65,0,12,Yes
2026-07-02,Vanilla Shake,0,108,108,0,4,Yes
2026-07-02,Chocolate Shake,1,90,80,11,0,No
2026-07-02,Banana Shake,0,55,55,0,11,Yes
2026-07-03,Vanilla Shake,0,12,12,0,100,Yes
2026-07-03,Chocolate Shake,11,23,34,0,72,Yes
2026-07-03,Banana Shake,0,0,0,0,56,Yes
2026-07-04,Vanilla Shake,0,105,105,0,27,Yes
2026-07-04,Chocolate Shake,0,106,103,3,0,No
2026-07-04,Banana Shake,0,59,59,0,6,Yes
2026-07-05,Vanilla Shake,0,4,4,0,119,Yes
2026-07-05,Chocolate Shake,3,21,24,0,79,Yes
2026-07-05,Banana Shake,0,58,58,0,7,Yes
2026-07-06,Vanilla Shake,0,119,98,21,0,No
2026-07-06,Chocolate Shake,0,104,104,0,15,Yes
2026-07-06,Banana Shake,0,59,57,2,0,No
2026-07-07,Vanilla Shake,21,113,110,24,0,No
2026-07-07,Chocolate Shake,0,92,86,6,0,No
2026-07-07,Banana Shake,2,56,58,0,15,Yes
2026-07-08,Vanilla Shake,24,106,126,4,0,No
2026-07-08,Chocolate Shake,6,107,96,17,0,No
2026-07-08,Banana Shake,0,66,58,8,0,No
2026-07-09,Vanilla Shake,4,118,122,0,15,Yes
2026-07-09,Chocolate Shake,17,27,44,0,74,Yes
2026-07-09,Banana Shake,8,58,66,0,0,Yes
2026-07-10,Vanilla Shake,0,122,122,0,7,Yes
2026-07-10,Chocolate Shake,0,100,80,20,0,No
2026-07-10,Banana Shake,0,62,55,7,0,No
2026-07-11,Vanilla Shake,0,114,114,0,0,Yes
2026-07-11,Chocolate Shake,20,90,109,1,0,No
2026-07-11,Banana Shake,7,67,53,21,0,No
2026-07-12,Vanilla Shake,0,116,109,7,0,No
2026-07-12,Chocolate Shake,1,104,105,0,10,Yes
2026-07-12,Banana Shake,21,67,74,14,0,No
2026-07-13,Vanilla Shake,7,13,20,0,94,Yes
2026-07-13,Chocolate Shake,0,94,94,0,13,Yes
2026-07-13,Banana Shake,14,65,74,5,0,No
2026-07-14,Vanilla Shake,0,110,97,13,0,No
2026-07-14,Chocolate Shake,0,109,107,2,0,No
2026-07-14,Banana Shake,5,60,55,10,0,No
2026-07-15,Vanilla Shake,13,106,119,0,4,Yes
2026-07-15,Chocolate Shake,2,27,29,0,63,Yes
2026-07-15,Banana Shake,10,56,66,0,5,Yes
2026-07-16,Vanilla Shake,0,7,7,0,68,Yes
2026-07-16,Chocolate Shake,0,93,63,30,0,No
2026-07-16,Banana Shake,0,65,45,20,0,No
2026-07-17,Vanilla Shake,0,106,60,46,0,No
2026-07-17,Chocolate Shake,30,102,62,70,0,No
2026-07-17,Banana Shake,20,3,23,0,22,Yes
2026-07-18,Vanilla Shake,46,120,74,92,0,No
2026-07-18,Chocolate Shake,70,96,56,110,0,No
2026-07-18,Banana Shake,0,60,42,18,0,No
2026-07-19,Vanilla Shake,92,10,76,26,0,No
2026-07-19,Chocolate Shake,110,8,67,51,0,No
2026-07-19,Banana Shake,18,65,39,44,0,No
2026-07-20,Vanilla Shake,26,124,76,74,0,No
2026-07-20,Chocolate Shake,51,10,60,1,0,No
2026-07-20,Banana Shake,44,65,33,76,0,No
2026-07-21,Vanilla Shake,74,101,60,115,0,No
2026-07-21,Chocolate Shake,1,109,51,59,0,No
2026-07-21,Banana Shake,76,66,37,105,0,No
2026-07-22,Vanilla Shake,115,102,74,143,0,No
2026-07-22,Chocolate Shake,59,2,61,0,2,Yes
2026-07-22,Banana Shake,105,56,37,124,0,No
2026-07-23,Vanilla Shake,143,113,81,175,0,No
2026-07-23,Chocolate Shake,0,105,60,45,0,No
2026-07-23,Banana Shake,124,61,35,150,0,No
2026-07-24,Vanilla Shake,175,112,78,209,0,No
2026-07-24,Chocolate Shake,45,101,68,78,0,No
2026-07-24,Banana Shake,150,61,45,166,0,No
2026-07-25,Vanilla Shake,209,123,63,269,0,No
2026-07-25,Chocolate Shake,78,89,58,109,0,No
2026-07-25,Banana Shake,166,6,33,139,0,No
2026-07-26,Vanilla Shake,269,123,64,328,0,No
2026-07-26,Chocolate Shake,109,102,65,146,0,No
2026-07-26,Banana Shake,139,11,37,113,0,No
2026-07-27,Vanilla Shake,328,19,69,278,0,No
2026-07-27,Chocolate Shake,146,108,50,204,0,No
2026-07-27,Banana Shake,113,60,39,134,0,No
2026-07-28,Vanilla Shake,278,112,78,312,0,No
2026-07-28,Chocolate Shake,204,95,58,241,0,No
2026-07-28,Banana Shake,134,11,40,105,0,No
2026-07-29,Vanilla Shake,312,113,62,363,0,No
2026-07-29,Chocolate Shake,241,105,53,293,0,No
2026-07-29,Banana Shake,105,63,40,128,0,No
2026-07-30,Vanilla Shake,363,117,68,412,0,No
2026-07-30,Chocolate Shake,293,7,62,238,0,No
2026-07-30,Banana Shake,128,11,35,104,0,No
2026-07-31,Vanilla Shake,412,115,72,455,0,No
2026-07-31,Chocolate Shake,238,97,60,275,0,No
2026-07-31,Banana Shake,104,60,32,132,0,No
2026-08-01,Vanilla Shake,455,124,63,516,0,No
2026-08-01,Chocolate Shake,275,109,52,332,0,No
2026-08-01,Banana Shake,132,61,46,147,0,No
2026-08-02,Vanilla Shake,516,111,73,554,0,No
2026-08-02,Chocolate Shake,332,105,64,373,0,No
2026-08-02,Banana Shake,147,59,44,162,0,No
2026-08-03,Vanilla Shake,554,32,71,515,0,No
2026-08-03,Chocolate Shake,373,91,61,403,0,No
2026-08-03,Banana Shake,162,61,40,183,0,No
2026-08-04,Vanilla Shake,515,9,81,443,0,No
2026-08-04,Chocolate Shake,403,94,54,443,0,No
2026-08-04,Banana Shake,183,62,38,207,0,No
2026-08-05,Vanilla Shake,443,118,71,490,0,No
2026-08-05,Chocolate Shake,443,105,60,488,0,No
2026-08-05,Banana Shake,207,17,33,191,0,No
2026-08-06,Vanilla Shake,490,54,347,197,0,No
2026-08-06,Chocolate Shake,488,5,228,265,0,No
2026-08-06,Banana Shake,191,1,133,59,0,No
2026-08-07,Vanilla Shake,197,61,258,0,40,Yes
2026-08-07,Chocolate Shake,265,53,261,57,0,No
2026-08-07,Banana Shake,59,2,61,0,86,Yes
2026-08-08,Vanilla Shake,0,54,54,0,269,Yes
2026-08-08,Chocolate Shake,57,45,102,0,173,Yes
2026-08-08,Banana Shake,0,0,0,0,189,Yes
2026-08-09,Vanilla Shake,0,51,51,0,284,Yes
2026-08-09,Chocolate Shake,0,51,51,0,229,Yes
2026-08-09,Banana Shake,0,30,30,0,130,Yes
2026-08-10,Vanilla Shake,0,56,56,0,217,Yes
2026-08-10,Chocolate Shake,0,54,54,0,159,Yes
2026-08-10,Banana Shake,0,31,31,0,126,Yes
2026-08-11,Vanilla Shake,0,8,8,0,318,Yes
2026-08-11,Chocolate Shake,0,44,44,0,231,Yes
2026-08-11,Banana Shake,0,30,30,0,103,Yes
2026-08-12,Vanilla Shake,0,58,58,0,254,Yes
2026-08-12,Chocolate Shake,0,54,54,0,153,Yes
2026-08-12,Banana Shake,0,33,33,0,134,Yes
2026-08-13,Vanilla Shake,0,51,51,0,261,Yes
2026-08-13,Chocolate Shake,0,50,50,0,250,Yes
2026-08-13,Banana Shake,0,29,29,0,147,Yes
2026-08-14,Vanilla Shake,0,54,54,0,187,Yes
2026-08-14,Chocolate Shake,0,44,44,0,199,Yes
2026-08-14,Banana Shake,0,32,32,0,124,Yes
2026-08-15,Vanilla Shake,0,54,54,0,243,Yes
2026-08-15,Chocolate Shake,0,44,44,0,230,Yes
2026-08-15,Banana Shake,0,29,29,0,141,Yes
2026-08-16,Vanilla Shake,0,58,58,0,182,Yes
2026-08-16,Chocolate Shake,0,44,44,0,211,Yes
2026-08-16,Banana Shake,0,8,8,0,147,Yes
2026-08-17,Vanilla Shake,0,60,60,0,191,Yes
2026-08-17,Chocolate Shake,0,9,9,0,233,Yes
2026-08-17,Banana Shake,0,0,0,0,154,Yes
2026-08-18,Vanilla Shake,0,59,59,0,228,Yes
2026-08-18,Chocolate Shake,0,9,9,0,229,Yes
2026-08-18,Banana Shake,0,29,29,0,126,Yes
2026-08-19,Vanilla Shake,0,53,53,0,282,Yes
2026-08-19,Chocolate Shake,0,1,1,0,237,Yes
2026-08-19,Banana Shake,0,32,32,0,110,Yes
2026-08-20,Vanilla Shake,0,58,58,0,222,Yes
2026-08-20,Chocolate Shake,0,46,46,0,239,Yes
2026-08-20,Banana Shake,0,33,33,0,124,Yes
2026-08-21,Vanilla Shake,0,8,8,0,248,Yes
2026-08-21,Chocolate Shake,0,47,47,0,184,Yes
2026-08-21,Banana Shake,0,28,28,0,106,Yes
2026-08-22,Vanilla Shake,0,52,52,0,231,Yes
2026-08-22,Chocolate Shake,0,47,47,0,180,Yes
2026-08-22,Banana Shake,0,1,1,0,158,Yes
2026-08-23,Vanilla Shake,0,12,12,0,285,Yes
2026-08-23,Chocolate Shake,0,50,50,0,228,Yes
2026-08-23,Banana Shake,0,1,1,0,160,Yes
2026-08-24,Vanilla Shake,0,2,2,0,352,Yes
2026-08-24,Chocolate Shake,0,12,12,0,286,Yes
2026-08-24,Banana Shake,0,30,30,0,105,Yes
2026-08-25,Vanilla Shake,0,59,59,0,263,Yes
2026-08-25,Chocolate Shake,0,51,51,0,238,Yes
2026-08-25,Banana Shake,0,30,30,0,148,Yes
2026-08-26,Vanilla Shake,0,55,55,0,199,Yes
2026-08-26,Chocolate Shake,0,2,2,0,278,Yes
2026-08-26,Banana Shake,0,33,33,0,127,Yes
2026-08-27,Vanilla Shake,0,115,115,0,5,Yes
2026-08-27,Chocolate Shake,0,106,87,19,0,No
2026-08-27,Banana Shake,0,58,58,0,12,Yes
2026-08-28,Vanilla Shake,0,116,116,0,13,Yes
2026-08-28,Chocolate Shake,19,6,25,0,60,Yes
2026-08-28,Banana Shake,0,67,67,0,2,Yes
2026-08-29,Vanilla Shake,0,117,117,0,2,Yes
2026-08-29,Chocolate Shake,0,96,96,0,13,Yes
2026-08-29,Banana Shake,0,61,61,0,9,Yes
2026-08-30,Vanilla Shake,0,120,116,4,0,No
2026-08-30,Chocolate Shake,0,98,98,0,3,Yes
2026-08-30,Banana Shake,0,61,61,0,9,Yes
2026-08-31,Vanilla Shake,4,109,113,0,24,Yes
2026-08-31,Chocolate Shake,0,103,103,0,0,Yes
2026-08-31,Banana Shake,0,59,59,0,2,Yes
2026-09-01,Vanilla Shake,0,104,104,0,31,Yes
2026-09-01,Chocolate Shake,0,90,85,5,0,No
2026-09-01,Banana Shake,0,7,7,0,51,Yes
2026-09-02,Vanilla Shake,0,111,108,3,0,No
2026-09-02,Chocolate Shake,5,92,85,12,0,No
2026-09-02,Banana Shake,0,57,57,0,2,Yes
2026-09-03,Vanilla Shake,3,106,109,0,19,Yes
2026-09-03,Chocolate Shake,12,9,21,0,88,Yes
2026-09-03,Banana Shake,0,58,57,1,0,No
2026-09-04,Vanilla Shake,0,11,11,0,120,Yes
2026-09-04,Chocolate Shake,0,102,102,0,5,Yes
2026-09-04,Banana Shake,1,59,60,0,2,Yes
2026-09-05,Vanilla Shake,0,19,19,0,114,Yes
2026-09-05,Chocolate Shake,0,96,96,0,21,Yes
2026-09-05,Banana Shake,0,64,64,0,1,Yes
2026-09-06,Vanilla Shake,0,111,111,0,22,Yes
2026-09-06,Chocolate Shake,0,103,82,21,0,No
2026-09-06,Banana Shake,0,65,60,5,0,No
2026-09-07,Vanilla Shake,0,103,103,0,21,Yes
2026-09-07,Chocolate Shake,21,102,99,24,0,No
2026-09-07,Banana Shake,5,64,67,2,0,No
2026-09-08,Vanilla Shake,0,104,98,6,0,No
2026-09-08,Chocolate Shake,24,2,26,0,83,Yes
2026-09-08,Banana Shake,2,62,52,12,0,No
2026-09-09,Vanilla Shake,6,12,18,0,108,Yes
2026-09-09,Chocolate Shake,0,93,91,2,0,No
2026-09-09,Banana Shake,12,58,59,11,0,No
2026-09-10,Vanilla Shake,0,5,5,0,101,Yes
2026-09-10,Chocolate Shake,2,108,108,2,0,No
2026-09-10,Banana Shake,11,63,70,4,0,No
2026-09-11,Vanilla Shake,0,122,98,24,0,No
2026-09-11,Chocolate Shake,2,93,94,1,0,No
2026-09-11,Banana Shake,4,56,60,0,3,Yes
2026-09-12,Vanilla Shake,24,107,116,15,0,No
2026-09-12,Chocolate Shake,1,102,83,20,0,No
2026-09-12,Banana Shake,0,18,18,0,57,Yes
2026-09-13,Vanilla Shake,15,120,109,26,0,No
2026-09-13,Chocolate Shake,20,89,91,18,0,No
2026-09-13,Banana Shake,0,63,63,0,2,Yes
2026-09-14,Vanilla Shake,26,16,42,0,90,Yes
2026-09-14,Chocolate Shake,18,103,115,6,0,No
2026-09-14,Banana Shake,0,55,55,0,4,Yes
2026-09-15,Vanilla Shake,0,16,16,0,93,Yes
2026-09-15,Chocolate Shake,6,101,93,14,0,No
2026-09-15,Banana Shake,0,64,64,0,4,Yes
2026-09-16,Vanilla Shake,0,102,101,1,0,No
2026-09-16,Chocolate Shake,14,97,99,12,0,No
2026-09-16,Banana Shake,0,66,61,5,0,No
